feature,client_0_s11,client_0_s22,client_1_s11,client_1_s22,client_2_s11,client_2_s22,client_3_s11,client_3_s22,client_4_s11,client_4_s22,mean
housing_status_BC,0.000754353,0.000682139,0.000979058,0.000964672,0.000724271,0.000729076,0.000913173,0.000887223,0.000945396,0.000949424,0.000852879
housing_status_BD,0.000435765,0.000425516,6.09611e-06,5.69795e-06,0.000430863,0.000445154,6.88699e-06,5.17841e-06,0.000388251,0.00038566,0.000253507
housing_status_BE,0.000955676,0.000963567,0.000813982,0.000826971,0.00066622,0.000743448,0.000849713,0.000869536,0.000365156,0.000358198,0.000741247
housing_status_BF,0,0,0,0,0,0,0,0,0,0,0
housing_status_BG,0,0,0,0,0,0,0,0,0,0,0
source_INTERNET,0.000416744,0.000413663,0.000385436,0.000385764,0.000448411,0.000440398,2.72348e-06,1.8473e-06,0.000436326,0.00041122,0.000334253
source_TELEAPP,0.000442852,0.000415205,0.000387225,0.000356755,0.000437131,0.000444665,2.20208e-06,1.45539e-06,0.000408909,0.000407733,0.000330413
device_os_linux,0.00092378,0.000913698,0.00113642,0.00116585,0.00123215,0.00118604,0.00102615,0.00100827,0.00104565,0.00107416,0.00107122
device_os_macintosh,0.000879183,0.000877955,0.000944933,0.00094107,0.000825205,0.000834554,0.000921409,0.000935727,0.000858036,0.000849952,0.000886802
device_os_other,0.00124995,0.00125313,0.00129272,0.00128127,0.00148013,0.00151648,0.000850251,0.000833336,0.00111377,0.00112089,0.00119919
device_os_windows,0.0244363,0.0244312,0.0261655,0.0261294,0.0441739,0.0441857,0.0255707,0.0255788,0.0342912,0.0343146,0.0309277
device_os_x11,5.76721e-06,4.2666e-06,7.59278e-06,6.37918e-06,0.000471269,0.000459314,6.16116e-06,9.38565e-06,6.39464e-06,5.61513e-06,9.82146e-05
